Year, Month, Day,     Extent,    Missing, Source Data
2013,    11,  14,      9.617,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.14/nt_20131114_f17_v1.1_n.bin']
2013,    11,  15,      9.742,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.15/nt_20131115_f17_v1.1_n.bin']
2013,    11,  16,      9.770,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.16/nt_20131116_f17_v1.1_n.bin']
2013,    11,  17,      9.857,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.17/nt_20131117_f17_v1.1_n.bin']
2013,    11,  18,     10.083,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.18/nt_20131118_f17_v1.1_n.bin']
2013,    11,  19,     10.156,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.19/nt_20131119_f17_v1.1_n.bin']
2013,    11,  20,     10.222,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.20/nt_20131120_f17_v1.1_n.bin']
2013,    11,  21,     10.297,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.21/nt_20131121_f17_v1.1_n.bin']
2013,    11,  22,     10.393,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.22/nt_20131122_f17_v1.1_n.bin']
2013,    11,  23,     10.502,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.23/nt_20131123_f17_v1.1_n.bin']
2013,    11,  24,     10.519,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.24/nt_20131124_f17_v1.1_n.bin']
2013,    11,  25,     10.555,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.25/nt_20131125_f17_v1.1_n.bin']
2013,    11,  26,     10.708,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.26/nt_20131126_f17_v1.1_n.bin']
2013,    11,  27,     10.870,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.27/nt_20131127_f17_v1.1_n.bin']
2013,    11,  28,     10.973,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.28/nt_20131128_f17_v1.1_n.bin']
2013,    11,  29,     11.101,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.29/nt_20131129_f17_v1.1_n.bin']
2013,    11,  30,     11.157,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.11.30/nt_20131130_f17_v1.1_n.bin']
2013,    12,  01,     11.345,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.01/nt_20131201_f17_v1.1_n.bin']
2013,    12,  02,     11.404,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.02/nt_20131202_f17_v1.1_n.bin']
2013,    12,  03,     11.601,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.03/nt_20131203_f17_v1.1_n.bin']
2013,    12,  04,     11.745,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.04/nt_20131204_f17_v1.1_n.bin']
2013,    12,  05,     11.745,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.05/nt_20131205_f17_v1.1_n.bin']
2013,    12,  06,     11.720,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.06/nt_20131206_f17_v1.1_n.bin']
2013,    12,  07,     11.715,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.07/nt_20131207_f17_v1.1_n.bin']
2013,    12,  08,     11.730,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.08/nt_20131208_f17_v1.1_n.bin']
2013,    12,  09,     11.750,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.09/nt_20131209_f17_v1.1_n.bin']
2013,    12,  10,     11.925,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.10/nt_20131210_f17_v1.1_n.bin']
2013,    12,  11,     12.031,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.11/nt_20131211_f17_v1.1_n.bin']
2013,    12,  12,     12.112,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.12/nt_20131212_f17_v1.1_n.bin']
2013,    12,  13,     12.144,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.13/nt_20131213_f17_v1.1_n.bin']
2013,    12,  14,     12.183,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.14/nt_20131214_f17_v1.1_n.bin']
2013,    12,  15,     12.325,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.15/nt_20131215_f17_v1.1_n.bin']
2013,    12,  16,     12.250,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.16/nt_20131216_f17_v1.1_n.bin']
2013,    12,  17,     12.206,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.17/nt_20131217_f17_v1.1_n.bin']
2013,    12,  18,     12.207,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.18/nt_20131218_f17_v1.1_n.bin']
2013,    12,  19,     12.315,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.19/nt_20131219_f17_v1.1_n.bin']
2013,    12,  20,     12.275,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.20/nt_20131220_f17_v1.1_n.bin']
2013,    12,  21,     12.328,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.21/nt_20131221_f17_v1.1_n.bin']
2013,    12,  22,     12.415,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.22/nt_20131222_f17_v1.1_n.bin']
2013,    12,  23,     12.444,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.23/nt_20131223_f17_v1.1_n.bin']
2013,    12,  24,     12.476,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.24/nt_20131224_f17_v1.1_n.bin']
2013,    12,  25,     12.572,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.25/nt_20131225_f17_v1.1_n.bin']
2013,    12,  26,     12.659,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.26/nt_20131226_f17_v1.1_n.bin']
2013,    12,  27,     12.693,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.27/nt_20131227_f17_v1.1_n.bin']
2013,    12,  28,     12.870,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.28/nt_20131228_f17_v1.1_n.bin']
2013,    12,  29,     12.897,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.29/nt_20131229_f17_v1.1_n.bin']
2013,    12,  30,     12.804,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.30/nt_20131230_f17_v1.1_n.bin']
2013,    12,  31,     12.826,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2013.12.31/nt_20131231_f17_v1.1_n.bin']
2014,    01,  01,     13.011,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.01/nt_20140101_f17_v1.1_n.bin']
2014,    01,  02,     13.103,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.02/nt_20140102_f17_v1.1_n.bin']
2014,    01,  03,     13.116,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.03/nt_20140103_f17_v1.1_n.bin']
2014,    01,  04,     13.219,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.04/nt_20140104_f17_v1.1_n.bin']
2014,    01,  05,     13.148,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.05/nt_20140105_f17_v1.1_n.bin']
2014,    01,  06,     13.142,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.06/nt_20140106_f17_v1.1_n.bin']
2014,    01,  07,     13.243,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.07/nt_20140107_f17_v1.1_n.bin']
2014,    01,  08,     13.161,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.08/nt_20140108_f17_v1.1_n.bin']
2014,    01,  09,     13.236,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.09/nt_20140109_f17_v1.1_n.bin']
2014,    01,  10,     13.398,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.10/nt_20140110_f17_v1.1_n.bin']
2014,    01,  11,     13.475,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.11/nt_20140111_f17_v1.1_n.bin']
2014,    01,  12,     13.520,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.12/nt_20140112_f17_v1.1_n.bin']
2014,    01,  13,     13.456,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.13/nt_20140113_f17_v1.1_n.bin']
2014,    01,  14,     13.514,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.14/nt_20140114_f17_v1.1_n.bin']
2014,    01,  15,     13.574,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.15/nt_20140115_f17_v1.1_n.bin']
2014,    01,  16,     13.631,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.16/nt_20140116_f17_v1.1_n.bin']
2014,    01,  17,     13.715,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.17/nt_20140117_f17_v1.1_n.bin']
2014,    01,  18,     13.727,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.18/nt_20140118_f17_v1.1_n.bin']
2014,    01,  19,     13.778,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.19/nt_20140119_f17_v1.1_n.bin']
2014,    01,  20,     13.848,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.20/nt_20140120_f17_v1.1_n.bin']
2014,    01,  21,     13.855,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.21/nt_20140121_f17_v1.1_n.bin']
2014,    01,  22,     13.987,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.22/nt_20140122_f17_v1.1_n.bin']
2014,    01,  23,     13.997,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.23/nt_20140123_f17_v1.1_n.bin']
2014,    01,  24,     14.029,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.24/nt_20140124_f17_v1.1_n.bin']
2014,    01,  25,     14.131,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.25/nt_20140125_f17_v1.1_n.bin']
2014,    01,  26,     14.209,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.26/nt_20140126_f17_v1.1_n.bin']
2014,    01,  27,     14.218,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.27/nt_20140127_f17_v1.1_n.bin']
2014,    01,  28,     14.162,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.28/nt_20140128_f17_v1.1_n.bin']
2014,    01,  29,     14.139,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.29/nt_20140129_f17_v1.1_n.bin']
2014,    01,  30,     14.132,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.30/nt_20140130_f17_v1.1_n.bin']
2014,    01,  31,     14.198,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.01.31/nt_20140131_f17_v1.1_n.bin']
2014,    02,  01,     14.241,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.01/nt_20140201_f17_v1.1_n.bin']
2014,    02,  02,     14.341,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.02/nt_20140202_f17_v1.1_n.bin']
2014,    02,  03,     14.293,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.03/nt_20140203_f17_v1.1_n.bin']
2014,    02,  04,     14.291,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.04/nt_20140204_f17_v1.1_n.bin']
2014,    02,  05,     14.363,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.05/nt_20140205_f17_v1.1_n.bin']
2014,    02,  06,     14.286,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.06/nt_20140206_f17_v1.1_n.bin']
2014,    02,  07,     14.315,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.07/nt_20140207_f17_v1.1_n.bin']
2014,    02,  08,     14.254,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.08/nt_20140208_f17_v1.1_n.bin']
2014,    02,  09,     14.363,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.09/nt_20140209_f17_v1.1_n.bin']
2014,    02,  10,     14.307,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.10/nt_20140210_f17_v1.1_n.bin']
2014,    02,  11,     14.174,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.11/nt_20140211_f17_v1.1_n.bin']
2014,    02,  12,     14.218,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.12/nt_20140212_f17_v1.1_n.bin']
2014,    02,  13,     14.284,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.13/nt_20140213_f17_v1.1_n.bin']
2014,    02,  14,     14.365,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.14/nt_20140214_f17_v1.1_n.bin']
2014,    02,  15,     14.396,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.15/nt_20140215_f17_v1.1_n.bin']
2014,    02,  16,     14.451,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.16/nt_20140216_f17_v1.1_n.bin']
2014,    02,  17,     14.446,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.17/nt_20140217_f17_v1.1_n.bin']
2014,    02,  18,     14.381,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.18/nt_20140218_f17_v1.1_n.bin']
2014,    02,  19,     14.500,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.19/nt_20140219_f17_v1.1_n.bin']
2014,    02,  20,     14.560,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.20/nt_20140220_f17_v1.1_n.bin']
2014,    02,  21,     14.594,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.21/nt_20140221_f17_v1.1_n.bin']
2014,    02,  22,     14.602,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.22/nt_20140222_f17_v1.1_n.bin']
2014,    02,  23,     14.562,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.23/nt_20140223_f17_v1.1_n.bin']
2014,    02,  24,     14.573,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.24/nt_20140224_f17_v1.1_n.bin']
2014,    02,  25,     14.566,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.25/nt_20140225_f17_v1.1_n.bin']
2014,    02,  26,     14.656,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.26/nt_20140226_f17_v1.1_n.bin']
2014,    02,  27,     14.651,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.27/nt_20140227_f17_v1.1_n.bin']
2014,    02,  28,     14.659,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.02.28/nt_20140228_f17_v1.1_n.bin']
2014,    03,  01,     14.629,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.01/nt_20140301_f17_v1.1_n.bin']
2014,    03,  02,     14.658,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.02/nt_20140302_f17_v1.1_n.bin']
2014,    03,  03,     14.688,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.03/nt_20140303_f17_v1.1_n.bin']
2014,    03,  04,     14.720,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.04/nt_20140304_f17_v1.1_n.bin']
2014,    03,  05,     14.811,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.05/nt_20140305_f17_v1.1_n.bin']
2014,    03,  06,     14.804,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.06/nt_20140306_f17_v1.1_n.bin']
2014,    03,  07,     14.773,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.07/nt_20140307_f17_v1.1_n.bin']
2014,    03,  08,     14.559,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.08/nt_20140308_f17_v1.1_n.bin']
2014,    03,  09,     14.616,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.09/nt_20140309_f17_v1.1_n.bin']
2014,    03,  10,     14.617,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.10/nt_20140310_f17_v1.1_n.bin']
2014,    03,  11,     14.711,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.11/nt_20140311_f17_v1.1_n.bin']
2014,    03,  12,     14.816,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.12/nt_20140312_f17_v1.1_n.bin']
2014,    03,  13,     14.929,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.13/nt_20140313_f17_v1.1_n.bin']
2014,    03,  14,     14.889,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.14/nt_20140314_f17_v1.1_n.bin']
2014,    03,  15,     14.923,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.15/nt_20140315_f17_v1.1_n.bin']
2014,    03,  16,     14.937,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.16/nt_20140316_f17_v1.1_n.bin']
2014,    03,  17,     14.957,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.17/nt_20140317_f17_v1.1_n.bin']
2014,    03,  18,     14.973,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.18/nt_20140318_f17_v1.1_n.bin']
2014,    03,  19,     14.936,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.19/nt_20140319_f17_v1.1_n.bin']
2014,    03,  20,     15.007,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.20/nt_20140320_f17_v1.1_n.bin']
2014,    03,  21,     14.949,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.21/nt_20140321_f17_v1.1_n.bin']
2014,    03,  22,     14.785,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.22/nt_20140322_f17_v1.1_n.bin']
2014,    03,  23,     14.754,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.23/nt_20140323_f17_v1.1_n.bin']
2014,    03,  24,     14.700,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.24/nt_20140324_f17_v1.1_n.bin']
2014,    03,  25,     14.716,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.25/nt_20140325_f17_v1.1_n.bin']
2014,    03,  26,     14.715,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.26/nt_20140326_f17_v1.1_n.bin']
2014,    03,  27,     14.653,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.27/nt_20140327_f17_v1.1_n.bin']
2014,    03,  28,     14.638,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.28/nt_20140328_f17_v1.1_n.bin']
2014,    03,  29,     14.497,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.29/nt_20140329_f17_v1.1_n.bin']
2014,    03,  30,     14.538,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.30/nt_20140330_f17_v1.1_n.bin']
2014,    03,  31,     14.585,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.03.31/nt_20140331_f17_v1.1_n.bin']
2014,    04,  01,     14.541,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.01/nt_20140401_f17_v1.1_n.bin']
2014,    04,  02,     14.541,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.02/nt_20140402_f17_v1.1_n.bin']
2014,    04,  03,     14.475,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.03/nt_20140403_f17_v1.1_n.bin']
2014,    04,  04,     14.573,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.04/nt_20140404_f17_v1.1_n.bin']
2014,    04,  05,     14.610,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.05/nt_20140405_f17_v1.1_n.bin']
2014,    04,  06,     14.547,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.06/nt_20140406_f17_v1.1_n.bin']
2014,    04,  07,     14.479,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.07/nt_20140407_f17_v1.1_n.bin']
2014,    04,  08,     14.470,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.08/nt_20140408_f17_v1.1_n.bin']
2014,    04,  09,     14.464,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.09/nt_20140409_f17_v1.1_n.bin']
2014,    04,  10,     14.348,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.10/nt_20140410_f17_v1.1_n.bin']
2014,    04,  11,     14.358,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.11/nt_20140411_f17_v1.1_n.bin']
2014,    04,  12,     14.171,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.12/nt_20140412_f17_v1.1_n.bin']
2014,    04,  13,     14.174,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.13/nt_20140413_f17_v1.1_n.bin']
2014,    04,  14,     14.202,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.14/nt_20140414_f17_v1.1_n.bin']
2014,    04,  15,     14.147,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.15/nt_20140415_f17_v1.1_n.bin']
2014,    04,  16,     14.039,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.16/nt_20140416_f17_v1.1_n.bin']
2014,    04,  17,     13.945,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.17/nt_20140417_f17_v1.1_n.bin']
2014,    04,  18,     13.837,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.18/nt_20140418_f17_v1.1_n.bin']
2014,    04,  19,     13.797,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.19/nt_20140419_f17_v1.1_n.bin']
2014,    04,  20,     13.814,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.20/nt_20140420_f17_v1.1_n.bin']
2014,    04,  21,     13.802,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.21/nt_20140421_f17_v1.1_n.bin']
2014,    04,  22,     13.762,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.22/nt_20140422_f17_v1.1_n.bin']
2014,    04,  23,     13.797,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.23/nt_20140423_f17_v1.1_n.bin']
2014,    04,  24,     13.804,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.24/nt_20140424_f17_v1.1_n.bin']
2014,    04,  25,     13.711,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.25/nt_20140425_f17_v1.1_n.bin']
2014,    04,  26,     13.738,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.26/nt_20140426_f17_v1.1_n.bin']
2014,    04,  27,     13.671,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.27/nt_20140427_f17_v1.1_n.bin']
2014,    04,  28,     13.624,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.28/nt_20140428_f17_v1.1_n.bin']
2014,    04,  29,     13.637,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.29/nt_20140429_f17_v1.1_n.bin']
2014,    04,  30,     13.558,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.04.30/nt_20140430_f17_v1.1_n.bin']
2014,    05,  01,     13.350,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.01/nt_20140501_f17_v1.1_n.bin']
2014,    05,  02,     13.262,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.02/nt_20140502_f17_v1.1_n.bin']
2014,    05,  03,     13.200,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.03/nt_20140503_f17_v1.1_n.bin']
2014,    05,  04,     13.180,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.04/nt_20140504_f17_v1.1_n.bin']
2014,    05,  05,     13.125,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.05/nt_20140505_f17_v1.1_n.bin']
2014,    05,  06,     13.046,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.06/nt_20140506_f17_v1.1_n.bin']
2014,    05,  07,     13.054,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.07/nt_20140507_f17_v1.1_n.bin']
2014,    05,  08,     12.978,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.08/nt_20140508_f17_v1.1_n.bin']
2014,    05,  09,     12.938,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.09/nt_20140509_f17_v1.1_n.bin']
2014,    05,  10,     12.906,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.10/nt_20140510_f17_v1.1_n.bin']
2014,    05,  11,     12.877,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.11/nt_20140511_f17_v1.1_n.bin']
2014,    05,  12,     12.778,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.12/nt_20140512_f17_v1.1_n.bin']
2014,    05,  13,     12.716,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.13/nt_20140513_f17_v1.1_n.bin']
2014,    05,  14,     12.701,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.14/nt_20140514_f17_v1.1_n.bin']
2014,    05,  15,     12.676,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.15/nt_20140515_f17_v1.1_n.bin']
2014,    05,  16,     12.672,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.16/nt_20140516_f17_v1.1_n.bin']
2014,    05,  17,     12.678,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.17/nt_20140517_f17_v1.1_n.bin']
2014,    05,  18,     12.647,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.18/nt_20140518_f17_v1.1_n.bin']
2014,    05,  19,     12.595,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.19/nt_20140519_f17_v1.1_n.bin']
2014,    05,  20,     12.568,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.20/nt_20140520_f17_v1.1_n.bin']
2014,    05,  21,     12.531,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.21/nt_20140521_f17_v1.1_n.bin']
2014,    05,  22,     12.524,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.22/nt_20140522_f17_v1.1_n.bin']
2014,    05,  23,     12.504,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.23/nt_20140523_f17_v1.1_n.bin']
2014,    05,  24,     12.442,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.24/nt_20140524_f17_v1.1_n.bin']
2014,    05,  25,     12.354,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.25/nt_20140525_f17_v1.1_n.bin']
2014,    05,  26,     12.323,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2014.05.26/nt_20140526_f17_v1.1_n.bin']
